5.2982e-05,2.8049e-05,8.6698e-07,2.205e-06,8.384e-08,2.205e-06,0,1.5238e-06
0.00010596,5.6098e-05,1.734e-06,4.4101e-06,1.6768e-07,4.4101e-06,0,3.0476e-06
0.00015895,8.4148e-05,2.6009e-06,6.6151e-06,2.5152e-07,6.6151e-06,0,4.5714e-06
0.00021193,0.0001122,3.4679e-06,8.8201e-06,3.3536e-07,8.8201e-06,0,6.0952e-06
0.00026491,0.00014025,4.3349e-06,1.1025e-05,4.192e-07,1.1025e-05,0,7.619e-06
0.00031789,0.0001683,5.2019e-06,1.323e-05,5.0304e-07,1.323e-05,0,9.1429e-06
5.2982e-05,2.8049e-05,1.734e-06,2.205e-06,1.6768e-07,2.205e-06,0,3.0476e-06
0.00010596,5.6098e-05,3.4679e-06,4.4101e-06,3.3536e-07,4.4101e-06,0,6.0952e-06
0.00015895,8.4148e-05,5.2019e-06,6.6151e-06,5.0304e-07,6.6151e-06,0,9.1429e-06
0.00021193,0.0001122,6.9358e-06,8.8201e-06,6.7072e-07,8.8201e-06,0,1.219e-05
0.00026491,0.00014025,8.6698e-06,1.1025e-05,8.384e-07,1.1025e-05,0,1.5238e-05
0.00031789,0.0001683,1.0404e-05,1.323e-05,1.0061e-06,1.323e-05,0,1.8286e-05
5.2982e-05,2.8049e-05,2.6009e-06,2.205e-06,2.5152e-07,2.205e-06,0,4.5714e-06
0.00010596,5.6098e-05,5.2019e-06,4.4101e-06,5.0304e-07,4.4101e-06,0,9.1429e-06
0.00015895,8.4148e-05,7.8028e-06,6.6151e-06,7.5456e-07,6.6151e-06,0,1.3714e-05
0.00021193,0.0001122,1.0404e-05,8.8201e-06,1.0061e-06,8.8201e-06,0,1.8286e-05
0.00026491,0.00014025,1.3005e-05,1.1025e-05,1.2576e-06,1.1025e-05,0,2.2857e-05
0.00031789,0.0001683,1.5606e-05,1.323e-05,1.5091e-06,1.323e-05,0,2.7429e-05
5.2982e-05,2.8049e-05,3.4679e-06,2.205e-06,3.3536e-07,2.205e-06,0,6.0952e-06
0.00010596,5.6098e-05,6.9358e-06,4.4101e-06,6.7072e-07,4.4101e-06,0,1.219e-05
0.00015895,8.4148e-05,1.0404e-05,6.6151e-06,1.0061e-06,6.6151e-06,0,1.8286e-05
0.00021193,0.0001122,1.3872e-05,8.8201e-06,1.3414e-06,8.8201e-06,0,2.4381e-05
0.00026491,0.00014025,1.734e-05,1.1025e-05,1.6768e-06,1.1025e-05,0,3.0476e-05
0.00031789,0.0001683,2.0807e-05,1.323e-05,2.0121e-06,1.323e-05,0,3.6571e-05
5.2982e-05,2.8049e-05,4.3349e-06,2.205e-06,4.192e-07,2.205e-06,0,7.619e-06
0.00010596,5.6098e-05,8.6698e-06,4.4101e-06,8.384e-07,4.4101e-06,0,1.5238e-05
0.00015895,8.4148e-05,1.3005e-05,6.6151e-06,1.2576e-06,6.6151e-06,0,2.2857e-05
0.00021193,0.0001122,1.734e-05,8.8201e-06,1.6768e-06,8.8201e-06,0,3.0476e-05
0.00026491,0.00014025,2.1674e-05,1.1025e-05,2.096e-06,1.1025e-05,0,3.8095e-05
0.00031789,0.0001683,2.6009e-05,1.323e-05,2.5152e-06,1.323e-05,0,4.5714e-05
5.2982e-05,2.8049e-05,5.2019e-06,2.205e-06,5.0304e-07,2.205e-06,0,9.1429e-06
0.00010596,5.6098e-05,1.0404e-05,4.4101e-06,1.0061e-06,4.4101e-06,0,1.8286e-05
0.00015895,8.4148e-05,1.5606e-05,6.6151e-06,1.5091e-06,6.6151e-06,0,2.7429e-05
0.00021193,0.0001122,2.0807e-05,8.8201e-06,2.0121e-06,8.8201e-06,0,3.6571e-05
0.00026491,0.00014025,2.6009e-05,1.1025e-05,2.5152e-06,1.1025e-05,0,4.5714e-05
0.00031789,0.0001683,3.1211e-05,1.323e-05,3.0182e-06,1.323e-05,0,5.4857e-05
5.2982e-05,2.8049e-05,8.6698e-07,4.4101e-06,8.384e-08,4.4101e-06,0,3.0476e-06
0.00010596,5.6098e-05,1.734e-06,8.8201e-06,1.6768e-07,8.8201e-06,0,6.0952e-06
0.00015895,8.4148e-05,2.6009e-06,1.323e-05,2.5152e-07,1.323e-05,0,9.1429e-06
0.00021193,0.0001122,3.4679e-06,1.764e-05,3.3536e-07,1.764e-05,0,1.219e-05
0.00026491,0.00014025,4.3349e-06,2.205e-05,4.192e-07,2.205e-05,0,1.5238e-05
0.00031789,0.0001683,5.2019e-06,2.646e-05,5.0304e-07,2.646e-05,0,1.8286e-05
5.2982e-05,2.8049e-05,1.734e-06,4.4101e-06,1.6768e-07,4.4101e-06,0,6.0952e-06
0.00010596,5.6098e-05,3.4679e-06,8.8201e-06,3.3536e-07,8.8201e-06,0,1.219e-05
0.00015895,8.4148e-05,5.2019e-06,1.323e-05,5.0304e-07,1.323e-05,0,1.8286e-05
0.00021193,0.0001122,6.9358e-06,1.764e-05,6.7072e-07,1.764e-05,0,2.4381e-05
0.00026491,0.00014025,8.6698e-06,2.205e-05,8.384e-07,2.205e-05,0,3.0476e-05
0.00031789,0.0001683,1.0404e-05,2.646e-05,1.0061e-06,2.646e-05,0,3.6571e-05
5.2982e-05,2.8049e-05,2.6009e-06,4.4101e-06,2.5152e-07,4.4101e-06,0,9.1429e-06
0.00010596,5.6098e-05,5.2019e-06,8.8201e-06,5.0304e-07,8.8201e-06,0,1.8286e-05
0.00015895,8.4148e-05,7.8028e-06,1.323e-05,7.5456e-07,1.323e-05,0,2.7429e-05
0.00021193,0.0001122,1.0404e-05,1.764e-05,1.0061e-06,1.764e-05,0,3.6571e-05
0.00026491,0.00014025,1.3005e-05,2.205e-05,1.2576e-06,2.205e-05,0,4.5714e-05
0.00031789,0.0001683,1.5606e-05,2.646e-05,1.5091e-06,2.646e-05,0,5.4857e-05
5.2982e-05,2.8049e-05,3.4679e-06,4.4101e-06,3.3536e-07,4.4101e-06,0,1.219e-05
0.00010596,5.6098e-05,6.9358e-06,8.8201e-06,6.7072e-07,8.8201e-06,0,2.4381e-05
0.00015895,8.4148e-05,1.0404e-05,1.323e-05,1.0061e-06,1.323e-05,0,3.6571e-05
0.00021193,0.0001122,1.3872e-05,1.764e-05,1.3414e-06,1.764e-05,0,4.8762e-05
0.00026491,0.00014025,1.734e-05,2.205e-05,1.6768e-06,2.205e-05,0,6.0952e-05
0.00031789,0.0001683,2.0807e-05,2.646e-05,2.0121e-06,2.646e-05,0,7.3143e-05
5.2982e-05,2.8049e-05,4.3349e-06,4.4101e-06,4.192e-07,4.4101e-06,0,1.5238e-05
